Date,AUDUSD=X,CL=F,EEM,EFA,EURUSD=X,GBPUSD=X,GC=F,IWM,QQQ,SPY,USDJPY=X,VNQ,ZB=F
2019-01-25,0.7091192603111267,53.689998626708984,35.905670166015625,50.30984878540039,1.1313496828079224,1.3121638298034668,1297.4000244140625,134.5578155517578,157.8573455810547,238.37393188476562,109.59700012207031,61.23954391479492,145.09375
2019-01-28,0.7179421186447144,51.9900016784668,35.53129196166992,50.03471374511719,1.1413049697875977,1.3208470344543457,1302.4000244140625,133.83636474609375,155.90740966796875,236.56227111816406,109.4000015258789,61.8408203125,145.09375
2019-01-29,0.7165992856025696,53.310001373291016,35.590850830078125,50.148006439208984,1.143000841140747,1.3160146474838257,1308.199951171875,133.51669311523438,154.4354705810547,236.2483367919922,109.25399780273438,62.32793426513672,145.65625
2019-01-30,0.7159220576286316,54.22999954223633,36.36511993408203,50.69828414916992,1.1435366868972778,1.30804443359375,1309.9000244140625,134.9779052734375,158.36395263671875,239.98826599121094,109.41699981689453,62.83027267456055,145.6875
2019-01-31,0.7254682779312134,53.790000915527344,36.671424865722656,50.72256088256836,1.1487650871276855,1.3117163181304932,1319.699951171875,136.12864685058594,160.73443603515625,242.0959930419922,108.98100280761719,63.484840393066406,146.6875
2019-02-01,0.7271669507026672,55.2599983215332,36.382137298583984,50.70637893676758,1.1449507474899292,1.3109424114227295,1316.9000244140625,136.23812866210938,160.05577087402344,242.21263122558594,108.84400177001953,63.081443786621094,145.9375
2019-02-04,0.7249003052711487,54.560001373291016,36.44169235229492,50.892494201660156,1.1455278396606445,1.3077365159988403,1314.300048828125,137.86375427246094,162.04397583007812,243.91665649414062,109.43800354003906,63.5533447265625,145.25
2019-02-05,0.7214018106460571,53.65999984741211,36.94369125366211,51.28901672363281,1.1436283588409424,1.3031013011932373,1314.199951171875,138.0098876953125,163.4777069091797,244.9391632080078,109.96099853515625,63.91867446899414,145.6875
2019-02-06,0.7243752479553223,54.0099983215332,36.44169235229492,51.03007125854492,1.140992522239685,1.2957228422164917,1309.5,137.8363494873047,162.99026489257812,244.61627197265625,109.94100189208984,63.50004959106445,145.65625
2019-02-07,0.7109948396682739,52.63999938964844,36.07583236694336,50.35032272338867,1.1365960836410522,1.2934435606002808,1309.4000244140625,136.70388793945312,160.80128479003906,242.28436279296875,109.9739990234375,64.02523040771484,146.5
2019-02-08,0.709541916847229,52.720001220703125,35.87162399291992,50.1884651184082,1.1338768005371094,1.2949174642562866,1313.699951171875,136.8500518798828,161.11676025390625,242.58029174804688,109.75599670410156,64.02523040771484,146.875
2019-02-11,0.7101768255233765,52.40999984741211,35.752506256103516,50.13991928100586,1.1324259042739868,1.293677806854248,1307.0,137.99159240722656,160.96377563476562,242.71482849121094,109.80999755859375,64.20030212402344,146.375
2019-02-12,0.7063493728637695,53.099998474121094,36.05030822753906,50.72256088256836,1.1279042959213257,1.2864052057266235,1309.199951171875,139.7176513671875,163.3438720703125,245.83604431152344,110.4000015258789,63.7968864440918,145.96875
2019-02-13,0.7104795575141907,53.900001525878906,35.7950553894043,50.73065185546875,1.1334655284881592,1.2892080545425415,1310.800048828125,140.11033630371094,163.4585723876953,246.63426208496094,110.51499938964844,64.12417602539062,145.75
2019-02-14,0.7092198729515076,54.40999984741211,35.863121032714844,50.7468376159668,1.12649405002594,1.2856775522232056,1309.800048828125,140.4299774169922,163.6593475341797,246.08714294433594,110.9229965209961,64.32967376708984,146.5
2019-02-15,0.710328221321106,55.59000015258789,35.81207275390625,51.483238220214844,1.1295350790023804,1.2798361778259277,1318.0999755859375,142.66741943359375,164.34751892089844,248.7688446044922,110.53800201416016,64.76351928710938,146.5625
2019-02-18,0.7145408987998962,55.59000015258789,35.81207275390625,51.483238220214844,1.1298030614852905,1.290555715560913,1318.0999755859375,142.66741943359375,164.34751892089844,248.7688446044922,110.56400299072266,64.76351928710938,146.5625
2019-02-19,0.7132158875465393,56.09000015258789,36.09285354614258,51.67744827270508,1.131196141242981,1.2924071550369263,1340.0999755859375,143.06011962890625,164.67250061035156,249.19940185546875,110.59100341796875,64.7483139038086,146.84375
2019-02-20,0.7166917324066162,56.91999816894531,36.29705047607422,51.823116302490234,1.1343011856079102,1.3061310052871704,1343.300048828125,143.7358856201172,164.6438446044922,249.70159912109375,110.5719985961914,64.34490966796875,146.59375
2019-02-21,0.7170000672340393,56.959999084472656,36.22047424316406,51.717918395996094,1.1346358060836792,1.30451238155365,1323.5,143.1879425048828,164.04164123535156,248.8136749267578,110.76499938964844,64.40579986572266,145.78125
2019-02-22,0.710883617401123,57.2599983215332,36.62036895751953,51.88785171508789,1.1343011856079102,1.3041380643844604,1329.199951171875,144.4300537109375,165.25552368164062,250.35635375976562,110.70800018310547,64.7863540649414,146.40625
2019-02-25,0.7159220576286316,55.47999954223633,37.028778076171875,52.041603088378906,1.1342240571975708,1.306557536125183,1325.9000244140625,144.46653747558594,165.85777282714844,250.6970977783203,110.77200317382812,64.2763900756836,146.125
2019-02-26,0.7174115777015686,55.5,36.90114974975586,52.29246139526367,1.1367511749267578,1.31271493434906,1325.0999755859375,143.4710693359375,166.02984619140625,250.51779174804688,111.0459976196289,64.0785140991211,146.8125
2019-02-27,0.719398558139801,56.939998626708984,36.586334228515625,52.082061767578125,1.1393154859542847,1.3258028030395508,1317.699951171875,143.67201232910156,165.92465209960938,250.41015625,110.55599975585938,63.758819580078125,145.5625
